timestamp,usd
2023-07-25T15:14:17.068Z,1962.351
2023-07-25T16:17:19.166Z,1965.821
2023-07-25T17:11:21.277Z,1961.931
2023-07-25T18:15:52.384Z,1963.121
2023-07-25T19:09:23.488Z,1964.391
2023-07-25T19:43:22.532Z,1964.671
2023-07-25T20:13:18.592Z,1965.221
2023-07-25T21:11:22.701Z,1966.631
2023-07-25T22:11:36.794Z,1964.641
2023-07-25T23:11:19.915Z,1965.451
2023-07-26T01:13:34.123Z,1965.161
2023-07-26T02:34:39.263Z,1963.541
2023-07-26T03:13:10.342Z,1964.121
2023-07-26T04:14:54.443Z,1964.291
2023-07-26T05:12:18.544Z,1963.621
2023-07-26T06:16:38.656Z,1967.791
2023-07-26T07:11:48.760Z,1969.621
2023-07-26T08:16:30.868Z,1971.511
2023-07-26T09:12:44.972Z,1971.391
2023-07-26T10:13:58.076Z,1971.221
2023-07-26T11:10:32.175Z,1973.631
2023-07-26T12:26:27.319Z,1972.941
2023-07-26T13:16:39.400Z,1969.371
2023-07-26T14:11:54.520Z,1969.251
2023-07-26T15:13:02.621Z,1971.621
2023-07-26T16:17:12.737Z,1972.331
2023-07-26T17:11:35.825Z,1968.801
2023-07-26T18:15:55.930Z,1970.641
2023-07-26T19:10:37.034Z,1973.791
2023-07-26T20:12:46.140Z,1974.241
2023-07-26T21:11:20.244Z,1978.811
2023-07-26T22:11:41.363Z,1973.611
2023-07-26T23:12:23.460Z,1972.811
2023-07-27T01:05:23.665Z,1973.951
2023-07-27T02:24:32.813Z,1980.281
2023-07-27T03:13:00.882Z,1978.721
2023-07-27T04:14:40.007Z,1978.191
2023-07-27T05:12:01.094Z,1976.831
2023-07-27T06:16:53.210Z,1975.731
2023-07-27T07:12:09.312Z,1977.231
2023-07-27T08:16:22.438Z,1979.151
2023-07-27T09:13:00.523Z,1977.261
2023-07-27T10:13:32.646Z,1976.241
2023-07-27T11:10:50.731Z,1976.241
2023-07-27T12:27:15.879Z,1973.931
2023-07-27T13:16:29.955Z,1956.261
2023-07-27T14:11:53.060Z,1945.321
2023-07-27T15:13:01.168Z,1945.471
2023-07-27T16:16:45.282Z,1944.861
2023-07-27T17:11:33.379Z,1947.741
2023-07-27T18:15:40.485Z,1946.271
2023-07-27T19:10:10.595Z,1946.171
2023-07-27T20:12:56.702Z,1944.071
2023-07-27T21:10:10.795Z,1984.421
2023-07-27T22:11:54.923Z,1947.161
2023-07-27T23:12:48.025Z,1946.021
2023-07-28T01:06:28.228Z,1948.301
2023-07-28T02:27:54.358Z,1950.021
2023-07-28T03:12:59.439Z,1953.531
2023-07-28T04:14:56.550Z,1956.071
2023-07-28T05:12:19.661Z,1952.101
2023-07-28T06:17:11.766Z,1952.071
2023-07-28T07:11:46.874Z,1952.121
2023-07-28T08:15:47.993Z,1949.091
2023-07-28T09:12:29.086Z,1948.931
2023-07-28T10:13:32.185Z,1952.741
2023-07-28T11:10:51.303Z,1954.591
2023-07-28T12:27:07.422Z,1956.201
2023-07-28T13:16:32.515Z,1954.841
2023-07-28T14:13:56.612Z,1960.411
2023-07-28T15:13:35.726Z,1960.741
2023-07-28T16:16:50.844Z,1962.131
2023-07-28T17:11:10.944Z,1961.931
2023-07-28T18:15:00.043Z,1960.421
2023-07-28T19:10:28.153Z,1958.501
2023-07-28T20:13:15.259Z,1959.111
2023-07-28T20:59:50.336Z,1959.801
2023-07-29T18:14:40.383Z,1959.671
2023-07-29T19:09:49.479Z,1959.671
2023-07-29T20:12:15.586Z,1959.671
2023-07-29T21:10:13.739Z,1959.53
2023-07-29T22:11:08.820Z,1959.671
2023-07-29T22:25:14.827Z,1959.671
2023-07-29T22:37:14.847Z,1959.671
2023-07-29T23:11:54.907Z,1959.671
2023-07-30T01:09:49.122Z,1959.671
2023-07-30T02:27:03.270Z,1959.671
2023-07-30T03:12:54.355Z,1959.671
2023-07-30T04:14:30.456Z,1959.671
2023-07-30T05:11:27.552Z,1959.671
2023-07-30T06:15:36.665Z,1959.671
2023-07-30T07:11:07.761Z,1959.671
2023-07-30T08:14:41.877Z,1959.671
2023-07-30T09:11:26.991Z,1959.671
2023-07-30T10:12:23.097Z,1959.671
2023-07-30T11:09:36.199Z,1959.671
2023-07-30T12:24:10.314Z,1959.671
2023-07-30T13:14:21.410Z,1959.671
2023-07-30T14:10:33.511Z,1959.671
2023-07-30T15:11:58.608Z,1959.671
2023-07-30T16:15:27.725Z,1959.671
2023-07-30T17:10:40.833Z,1959.671
2023-07-30T18:15:00.958Z,1959.671
2023-07-30T20:12:25.147Z,1959.671
2023-07-30T21:10:33.255Z,1959.671
2023-07-30T22:11:26.351Z,1960.641
2023-07-31T01:10:24.667Z,1956.641
2023-07-31T02:30:27.818Z,1957.531
2023-07-31T03:13:38.884Z,1957.361
2023-07-31T04:15:46.994Z,1954.441
2023-07-31T05:12:20.103Z,1954.331
2023-07-31T06:17:21.219Z,1956.011
2023-07-31T07:12:44.309Z,1955.791
2023-07-31T08:17:40.435Z,1955.791
2023-07-31T09:14:01.543Z,1954.341
2023-07-31T10:14:44.648Z,1957.611
2023-07-31T12:28:32.875Z,1962.331
2023-07-31T13:18:34.960Z,1964.811
2023-07-31T14:13:03.060Z,1970.231
2023-07-31T16:18:58.293Z,1971.811
2023-07-31T18:16:38.498Z,1970.011
2023-07-31T19:10:22.591Z,1966.671
2023-07-31T20:13:38.705Z,1965.491
2023-07-31T21:02:38.782Z,1974.801
2023-07-31T22:12:33.907Z,1965.671
2023-07-31T23:13:08.030Z,1964.501
2023-08-01T01:14:08.244Z,1963.711
2023-08-01T02:35:26.376Z,1960.021
2023-08-01T03:14:13.454Z,1961.301
2023-08-01T05:12:40.664Z,1960.241
2023-08-01T06:18:20.779Z,1956.831
2023-08-01T07:13:08.863Z,1956.501
2023-08-01T08:16:57.998Z,1956.541
2023-08-01T09:13:01.093Z,1956.741
2023-08-01T10:13:54.202Z,1957.051
2023-08-01T11:10:40.292Z,1955.231
2023-08-01T12:27:10.439Z,1952.361
2023-08-01T13:16:35.526Z,1947.931
2023-08-01T14:12:35.624Z,1947.471
2023-08-01T15:13:27.730Z,1943.331
2023-08-01T16:16:53.831Z,1942.551
2023-08-01T17:11:35.929Z,1943.061
2023-08-01T19:10:15.137Z,1945.431
